,Province_State,week,Confirmed,Date_Time
3939,New Jersey,2021-47,8669897,2021-11-28
3940,New Jersey,2021-48,8799670,2021-12-05
3941,New Jersey,2021-49,8996185,2021-12-12
3942,New Jersey,2021-50,9229823,2021-12-19
3943,New Jersey,2021-51,9664412,2021-12-26
3944,New Jersey,2021-52,8956579,2022-01-02
3945,New Jersey,2022-00,1596644,2022-01-02
3946,New Jersey,2022-01,11995754,2022-01-09
3947,New Jersey,2022-02,13398315,2022-01-16
3948,New Jersey,2022-03,14184035,2022-01-23
3949,New Jersey,2022-04,14605813,2022-01-30
3950,New Jersey,2022-05,14834870,2022-02-06
3951,New Jersey,2022-06,14959400,2022-02-13
3952,New Jersey,2022-07,15053533,2022-02-20
3953,New Jersey,2022-08,15126475,2022-02-27
3954,New Jersey,2022-09,13017075,2022-03-06
3955,New Mexico,2020-03,0,2020-01-26
3956,New Mexico,2020-04,0,2020-02-02
3957,New Mexico,2020-05,0,2020-02-09
3958,New Mexico,2020-06,0,2020-02-16
3959,New Mexico,2020-07,0,2020-02-23
3960,New Mexico,2020-08,0,2020-03-01
3961,New Mexico,2020-09,0,2020-03-08
3962,New Mexico,2020-10,31,2020-03-15
3963,New Mexico,2020-11,217,2020-03-22
3964,New Mexico,2020-12,810,2020-03-29
3965,New Mexico,2020-13,2485,2020-04-05
3966,New Mexico,2020-14,5962,2020-04-12
3967,New Mexico,2020-15,10215,2020-04-19
3968,New Mexico,2020-16,15557,2020-04-26
3969,New Mexico,2020-17,22394,2020-05-03
3970,New Mexico,2020-18,30254,2020-05-10
3971,New Mexico,2020-19,37520,2020-05-17
3972,New Mexico,2020-20,44265,2020-05-24
3973,New Mexico,2020-21,50832,2020-05-31
3974,New Mexico,2020-22,57478,2020-06-07
3975,New Mexico,2020-23,64871,2020-06-14
3976,New Mexico,2020-24,70409,2020-06-21
3977,New Mexico,2020-25,77306,2020-06-28
3978,New Mexico,2020-26,86573,2020-07-05
3979,New Mexico,2020-27,98080,2020-07-12
3980,New Mexico,2020-28,111004,2020-07-19
3981,New Mexico,2020-29,124957,2020-07-26
3982,New Mexico,2020-30,140255,2020-08-02
3983,New Mexico,2020-31,150905,2020-08-09
3984,New Mexico,2020-32,159667,2020-08-16
3985,New Mexico,2020-33,166584,2020-08-23
3986,New Mexico,2020-34,173416,2020-08-30
3987,New Mexico,2020-35,179469,2020-09-06
3988,New Mexico,2020-36,184353,2020-09-13
3989,New Mexico,2020-37,189628,2020-09-20
3990,New Mexico,2020-38,196442,2020-09-27
3991,New Mexico,2020-39,206378,2020-10-04
3992,New Mexico,2020-40,220147,2020-10-11
3993,New Mexico,2020-41,241419,2020-10-18
3994,New Mexico,2020-42,271286,2020-10-25
3995,New Mexico,2020-43,308747,2020-11-01
3996,New Mexico,2020-44,352002,2020-11-08
3997,New Mexico,2020-45,413704,2020-11-15
3998,New Mexico,2020-46,498319,2020-11-22
3999,New Mexico,2020-47,616023,2020-11-29
4000,New Mexico,2020-48,707547,2020-12-06
4001,New Mexico,2020-49,790586,2020-12-13
4002,New Mexico,2020-50,870488,2020-12-20
4003,New Mexico,2020-51,935132,2020-12-27
4004,New Mexico,2020-52,700552,2021-01-03
4005,New Mexico,2021-00,289521,2021-01-03
4006,New Mexico,2021-01,1052421,2021-01-10
4007,New Mexico,2021-02,1115578,2021-01-17
4008,New Mexico,2021-03,1161822,2021-01-24
4009,New Mexico,2021-04,1198300,2021-01-31
4010,New Mexico,2021-05,1229466,2021-02-07
4011,New Mexico,2021-06,1251829,2021-02-14
4012,New Mexico,2021-07,1269988,2021-02-21
4013,New Mexico,2021-08,1286632,2021-02-28
4014,New Mexico,2021-09,1301227,2021-03-07
4015,New Mexico,2021-10,1312558,2021-03-14
4016,New Mexico,2021-11,1322462,2021-03-21
4017,New Mexico,2021-12,1332057,2021-03-28
4018,New Mexico,2021-13,1341556,2021-04-04
4019,New Mexico,2021-14,1350492,2021-04-11
4020,New Mexico,2021-15,1360238,2021-04-18
4021,New Mexico,2021-16,1370176,2021-04-25
4022,New Mexico,2021-17,1380193,2021-05-02
4023,New Mexico,2021-18,1391182,2021-05-09
4024,New Mexico,2021-19,1401235,2021-05-16
4025,New Mexico,2021-20,1410092,2021-05-23
4026,New Mexico,2021-21,1417369,2021-05-30
4027,New Mexico,2021-22,1422289,2021-06-06
4028,New Mexico,2021-23,1426735,2021-06-13
4029,New Mexico,2021-24,1431152,2021-06-20
4030,New Mexico,2021-25,1435646,2021-06-27
4031,New Mexico,2021-26,1438813,2021-07-04
4032,New Mexico,2021-27,1441973,2021-07-11
4033,New Mexico,2021-28,1447695,2021-07-18
4034,New Mexico,2021-29,1455645,2021-07-25
4035,New Mexico,2021-30,1467562,2021-08-01
4036,New Mexico,2021-31,1487288,2021-08-08
4037,New Mexico,2021-32,1516077,2021-08-15
4038,New Mexico,2021-33,1552474,2021-08-22
4039,New Mexico,2021-34,1591870,2021-08-29
4040,New Mexico,2021-35,1632650,2021-09-05
4041,New Mexico,2021-36,1665877,2021-09-12
4042,New Mexico,2021-37,1700435,2021-09-19
4043,New Mexico,2021-38,1730592,2021-09-26
4044,New Mexico,2021-39,1763617,2021-10-03
4045,New Mexico,2021-40,1798311,2021-10-10
4046,New Mexico,2021-41,1831798,2021-10-17
4047,New Mexico,2021-42,1868003,2021-10-24
4048,New Mexico,2021-43,1909429,2021-10-31
4049,New Mexico,2021-44,1957989,2021-11-07
4050,New Mexico,2021-45,2017319,2021-11-14
4051,New Mexico,2021-46,2086923,2021-11-21
4052,New Mexico,2021-47,2146623,2021-11-28
4053,New Mexico,2021-48,2210758,2021-12-05
4054,New Mexico,2021-49,2284704,2021-12-12
4055,New Mexico,2021-50,2337219,2021-12-19
4056,New Mexico,2021-51,2386744,2021-12-26
4057,New Mexico,2021-52,2082690,2022-01-02
4058,New Mexico,2022-00,350043,2022-01-02
4059,New Mexico,2022-01,2531355,2022-01-09
4060,New Mexico,2022-02,2708510,2022-01-16
4061,New Mexico,2022-03,2951738,2022-01-23
4062,New Mexico,2022-04,3212829,2022-01-30
4063,New Mexico,2022-05,3383912,2022-02-06
4064,New Mexico,2022-06,3477832,2022-02-13
4065,New Mexico,2022-07,3534779,2022-02-20
4066,New Mexico,2022-08,3566970,2022-02-27
4067,New Mexico,2022-09,3073136,2022-03-06
4068,New York,2020-03,0,2020-01-26
4069,New York,2020-04,0,2020-02-02
4070,New York,2020-05,0,2020-02-09
4071,New York,2020-06,0,2020-02-16
4072,New York,2020-07,0,2020-02-23
4073,New York,2020-08,0,2020-03-01
4074,New York,2020-09,132,2020-03-08
4075,New York,2020-10,1843,2020-03-15
4076,New York,2020-11,27799,2020-03-22
4077,New York,2020-12,227095,2020-03-29
4078,New York,2020-13,626481,2020-04-05
4079,New York,2020-14,1133667,2020-04-12
4080,New York,2020-15,1560066,2020-04-19
4081,New York,2020-16,1874877,2020-04-26
4082,New York,2020-17,2134473,2020-05-03
4083,New York,2020-18,2300741,2020-05-10
4084,New York,2020-19,2412111,2020-05-17
4085,New York,2020-20,2503065,2020-05-24
4086,New York,2020-21,2579728,2020-05-31
4087,New York,2020-22,2638028,2020-06-07
4088,New York,2020-23,2680533,2020-06-14
4089,New York,2020-24,2713210,2020-06-21
4090,New York,2020-25,2744959,2020-06-28
4091,New York,2020-26,2777337,2020-07-05
4092,New York,2020-27,2811089,2020-07-12
4093,New York,2020-28,2848504,2020-07-19
4094,New York,2020-29,2884755,2020-07-26
4095,New York,2020-30,2917764,2020-08-02
4096,New York,2020-31,2948885,2020-08-09
4097,New York,2020-32,2978067,2020-08-16
4098,New York,2020-33,3007186,2020-08-23
4099,New York,2020-34,3036562,2020-08-30
4100,New York,2020-35,3070311,2020-09-06
4101,New York,2020-36,3105490,2020-09-13
4102,New York,2020-37,3143826,2020-09-20
4103,New York,2020-38,3183051,2020-09-27
4104,New York,2020-39,3234057,2020-10-04
4105,New York,2020-40,3302305,2020-10-11
4106,New York,2020-41,3371436,2020-10-18
4107,New York,2020-42,3445809,2020-10-25
4108,New York,2020-43,3536685,2020-11-01
4109,New York,2020-44,3646991,2020-11-08
4110,New York,2020-45,3826636,2020-11-15
4111,New York,2020-46,4065865,2020-11-22
4112,New York,2020-47,4356037,2020-11-29
4113,New York,2020-48,4720284,2020-12-06
4114,New York,2020-49,5200383,2020-12-13
4115,New York,2020-50,5707569,2020-12-20
4116,New York,2020-51,6223801,2020-12-27
4117,New York,2020-52,4764958,2021-01-03
4118,New York,2021-00,2007481,2021-01-03
4119,New York,2021-01,7474228,2021-01-10
4120,New York,2021-02,8264433,2021-01-17
4121,New York,2021-03,8973469,2021-01-24
4122,New York,2021-04,9598500,2021-01-31
4123,New York,2021-05,10109498,2021-02-07
4124,New York,2021-06,10539349,2021-02-14
4125,New York,2021-07,10929693,2021-02-21
4126,New York,2021-08,11289526,2021-02-28
4127,New York,2021-09,11650678,2021-03-07
4128,New York,2021-10,11993996,2021-03-14
4129,New York,2021-11,12325504,2021-03-21
4130,New York,2021-12,12673745,2021-03-28
4131,New York,2021-13,13119448,2021-04-04
4132,New York,2021-14,13487890,2021-04-11
4133,New York,2021-15,13819664,2021-04-18
4134,New York,2021-16,14092134,2021-04-25
4135,New York,2021-17,14287574,2021-05-02
4136,New York,2021-18,14435068,2021-05-09
4137,New York,2021-19,14544802,2021-05-16
4138,New York,2021-20,14628875,2021-05-23
4139,New York,2021-21,14687381,2021-05-30
4140,New York,2021-22,14724099,2021-06-06
4141,New York,2021-23,14751713,2021-06-13
4142,New York,2021-24,14772778,2021-06-20
4143,New York,2021-25,14789197,2021-06-27
4144,New York,2021-26,14805652,2021-07-04
4145,New York,2021-27,14825007,2021-07-11
4146,New York,2021-28,14859023,2021-07-18
4147,New York,2021-29,14912839,2021-07-25
4148,New York,2021-30,14999514,2021-08-01
4149,New York,2021-31,15134541,2021-08-08
4150,New York,2021-32,15313985,2021-08-15
4151,New York,2021-33,15530056,2021-08-22
4152,New York,2021-34,15750380,2021-08-29
4153,New York,2021-35,15984753,2021-09-05
4154,New York,2021-36,16211803,2021-09-12
4155,New York,2021-37,16457439,2021-09-19
4156,New York,2021-38,16712679,2021-09-26
4157,New York,2021-39,16953832,2021-10-03
4158,New York,2021-40,17188011,2021-10-10
4159,New York,2021-41,17418105,2021-10-17
4160,New York,2021-42,17632698,2021-10-24
4161,New York,2021-43,17813603,2021-10-31
4162,New York,2021-44,18006897,2021-11-07
4163,New York,2021-45,18235712,2021-11-14
4164,New York,2021-46,18519796,2021-11-21
4165,New York,2021-47,18847701,2021-11-28
4166,New York,2021-48,19188330,2021-12-05
4167,New York,2021-49,19655867,2021-12-12
4168,New York,2021-50,20211307,2021-12-19
4169,New York,2021-51,21261043,2021-12-26
4170,New York,2021-52,19886547,2022-01-02
4171,New York,2022-00,3517696,2022-01-02
4172,New York,2022-01,26708553,2022-01-09
4173,New York,2022-02,30177590,2022-01-16
4174,New York,2022-03,32173352,2022-01-23
4175,New York,2022-04,33225659,2022-01-30
4176,New York,2022-05,33753084,2022-02-06
4177,New York,2022-06,34068881,2022-02-13
4178,New York,2022-07,34269637,2022-02-20
4179,New York,2022-08,34406832,2022-02-27
4180,New York,2022-09,29566882,2022-03-06
4181,North Carolina,2020-03,0,2020-01-26
4182,North Carolina,2020-04,0,2020-02-02
4183,North Carolina,2020-05,0,2020-02-09
4184,North Carolina,2020-06,0,2020-02-16
4185,North Carolina,2020-07,0,2020-02-23
4186,North Carolina,2020-08,0,2020-03-01
4187,North Carolina,2020-09,8,2020-03-08
4188,North Carolina,2020-10,96,2020-03-15
4189,North Carolina,2020-11,885,2020-03-22
4190,North Carolina,2020-12,4812,2020-03-29
4191,North Carolina,2020-13,13201,2020-04-05
4192,North Carolina,2020-14,25955,2020-04-12
4193,North Carolina,2020-15,39114,2020-04-19
4194,North Carolina,2020-16,54673,2020-04-26
4195,North Carolina,2020-17,74610,2020-05-03
4196,North Carolina,2020-18,94688,2020-05-10
4197,North Carolina,2020-19,118183,2020-05-17
4198,North Carolina,2020-20,147923,2020-05-24
4199,North Carolina,2020-21,182089,2020-05-31
4200,North Carolina,2020-22,226777,2020-06-07
4201,North Carolina,2020-23,281493,2020-06-14
4202,North Carolina,2020-24,342478,2020-06-21
4203,North Carolina,2020-25,406925,2020-06-28
4204,North Carolina,2020-26,482508,2020-07-05
4205,North Carolina,2020-27,563448,2020-07-12
4206,North Carolina,2020-28,660935,2020-07-19
4207,North Carolina,2020-29,755843,2020-07-26
4208,North Carolina,2020-30,851047,2020-08-02
4209,North Carolina,2020-31,933112,2020-08-09
4210,North Carolina,2020-32,1004445,2020-08-16
4211,North Carolina,2020-33,1076041,2020-08-23
4212,North Carolina,2020-34,1156060,2020-08-30
4213,North Carolina,2020-35,1232866,2020-09-06
4214,North Carolina,2020-36,1295024,2020-09-13
4215,North Carolina,2020-37,1358256,2020-09-20
4216,North Carolina,2020-38,1423147,2020-09-27
4217,North Carolina,2020-39,1483927,2020-10-04
4218,North Carolina,2020-40,1564057,2020-10-11
4219,North Carolina,2020-41,1659393,2020-10-18
4220,North Carolina,2020-42,1759534,2020-10-25
4221,North Carolina,2020-43,1867346,2020-11-01
4222,North Carolina,2020-44,1983374,2020-11-08
4223,North Carolina,2020-45,2104007,2020-11-15
4224,North Carolina,2020-46,2251064,2020-11-22
4225,North Carolina,2020-47,2423747,2020-11-29
4226,North Carolina,2020-48,2613596,2020-12-06
4227,North Carolina,2020-49,2878393,2020-12-13
4228,North Carolina,2020-50,3172467,2020-12-20
4229,North Carolina,2020-51,3449180,2020-12-27
4230,North Carolina,2020-52,2634198,2021-01-03
4231,North Carolina,2021-00,1097982,2021-01-03
4232,North Carolina,2021-01,4102654,2021-01-10
4233,North Carolina,2021-02,4507952,2021-01-17
4234,North Carolina,2021-03,4841033,2021-01-24
4235,North Carolina,2021-04,5141276,2021-01-31
4236,North Carolina,2021-05,5420035,2021-02-07
4237,North Carolina,2021-06,5647221,2021-02-14
4238,North Carolina,2021-07,5812262,2021-02-21
4239,North Carolina,2021-08,5950755,2021-02-28
4240,North Carolina,2021-09,6060062,2021-03-07
4241,North Carolina,2021-10,6145112,2021-03-14
4242,North Carolina,2021-11,6225360,2021-03-21
4243,North Carolina,2021-12,6308221,2021-03-28
4244,North Carolina,2021-13,6391173,2021-04-04
4245,North Carolina,2021-14,6472668,2021-04-11
4246,North Carolina,2021-15,6568280,2021-04-18
4247,North Carolina,2021-16,6664783,2021-04-25
4248,North Carolina,2021-17,6755887,2021-05-02
4249,North Carolina,2021-18,6835701,2021-05-09
4250,North Carolina,2021-19,6902655,2021-05-16
4251,North Carolina,2021-20,6953661,2021-05-23
4252,North Carolina,2021-21,6994922,2021-05-30
4253,North Carolina,2021-22,7022386,2021-06-06
4254,North Carolina,2021-23,7046378,2021-06-13
4255,North Carolina,2021-24,7065472,2021-06-20
4256,North Carolina,2021-25,7080304,2021-06-27
4257,North Carolina,2021-26,7095423,2021-07-04
4258,North Carolina,2021-27,7112589,2021-07-11
4259,North Carolina,2021-28,7145009,2021-07-18
4260,North Carolina,2021-29,7197319,2021-07-25
4261,North Carolina,2021-30,7290916,2021-08-01
4262,North Carolina,2021-31,7434867,2021-08-08
4263,North Carolina,2021-32,7658498,2021-08-15
4264,North Carolina,2021-33,7915107,2021-08-22
4265,North Carolina,2021-34,8205507,2021-08-29
4266,North Carolina,2021-35,8535744,2021-09-05
4267,North Carolina,2021-36,8837323,2021-09-12
4268,North Carolina,2021-37,9190038,2021-09-19
4269,North Carolina,2021-38,9484914,2021-09-26
4270,North Carolina,2021-39,9722851,2021-10-03
4271,North Carolina,2021-40,9913016,2021-10-10
4272,North Carolina,2021-41,10073711,2021-10-17
4273,North Carolina,2021-42,10201302,2021-10-24
4274,North Carolina,2021-43,10305891,2021-10-31
4275,North Carolina,2021-44,10396073,2021-11-07
4276,North Carolina,2021-45,10478408,2021-11-14
4277,North Carolina,2021-46,10568614,2021-11-21
4278,North Carolina,2021-47,10653422,2021-11-28
4279,North Carolina,2021-48,10757289,2021-12-05
4280,North Carolina,2021-49,10906583,2021-12-12
4281,North Carolina,2021-50,11062736,2021-12-19
4282,North Carolina,2021-51,11220650,2021-12-26
4283,North Carolina,2021-52,9857383,2022-01-02
4284,North Carolina,2022-00,1686667,2022-01-02
4285,North Carolina,2022-01,12346359,2022-01-09
4286,North Carolina,2022-02,13538062,2022-01-16
4287,North Carolina,2022-03,14903645,2022-01-23
4288,North Carolina,2022-04,16231576,2022-01-30
4289,North Carolina,2022-05,17068453,2022-02-06
4290,North Carolina,2022-06,17542641,2022-02-13
4291,North Carolina,2022-07,17833213,2022-02-20
4292,North Carolina,2022-08,18021063,2022-02-27
4293,North Carolina,2022-09,15550042,2022-03-06
4294,North Dakota,2020-03,0,2020-01-26
4295,North Dakota,2020-04,0,2020-02-02
4296,North Dakota,2020-05,0,2020-02-09
4297,North Dakota,2020-06,0,2020-02-16
4298,North Dakota,2020-07,0,2020-02-23
4299,North Dakota,2020-08,0,2020-03-01
4300,North Dakota,2020-09,0,2020-03-08
4301,North Dakota,2020-10,3,2020-03-15
4302,North Dakota,2020-11,84,2020-03-22
4303,North Dakota,2020-12,352,2020-03-29
4304,North Dakota,2020-13,989,2020-04-05
4305,North Dakota,2020-14,1760,2020-04-12
4306,North Dakota,2020-15,2659,2020-04-19
4307,North Dakota,2020-16,4795,2020-04-26
4308,North Dakota,2020-17,7160,2020-05-03
4309,North Dakota,2020-18,9265,2020-05-10
4310,North Dakota,2020-19,11548,2020-05-17
4311,North Dakota,2020-20,14831,2020-05-24
4312,North Dakota,2020-21,17291,2020-05-31
4313,North Dakota,2020-22,18794,2020-06-07
4314,North Dakota,2020-23,20637,2020-06-14
4315,North Dakota,2020-24,22141,2020-06-21
4316,North Dakota,2020-25,23555,2020-06-28
4317,North Dakota,2020-26,25383,2020-07-05
4318,North Dakota,2020-27,28003,2020-07-12
4319,North Dakota,2020-28,32201,2020-07-19
4320,North Dakota,2020-29,37562,2020-07-26
4321,North Dakota,2020-30,43602,2020-08-02
4322,North Dakota,2020-31,49447,2020-08-09
4323,North Dakota,2020-32,56101,2020-08-16
4324,North Dakota,2020-33,63436,2020-08-23
4325,North Dakota,2020-34,73966,2020-08-30
4326,North Dakota,2020-35,86721,2020-09-06
4327,North Dakota,2020-36,99692,2020-09-13
4328,North Dakota,2020-37,115365,2020-09-20
4329,North Dakota,2020-38,133407,2020-09-27
4330,North Dakota,2020-39,153000,2020-10-04
4331,North Dakota,2020-40,174683,2020-10-11
4332,North Dakota,2020-41,203622,2020-10-18
4333,North Dakota,2020-42,240311,2020-10-25
4334,North Dakota,2020-43,282526,2020-11-01
4335,North Dakota,2020-44,341189,2020-11-08
4336,North Dakota,2020-45,406135,2020-11-15
4337,North Dakota,2020-46,472046,2020-11-22
4338,North Dakota,2020-47,527568,2020-11-29
4339,North Dakota,2020-48,563258,2020-12-06
4340,North Dakota,2020-49,597325,2020-12-13
4341,North Dakota,2020-50,621418,2020-12-20
4342,North Dakota,2020-51,634847,2020-12-27
4343,North Dakota,2020-52,459547,2021-01-03
4344,North Dakota,2021-00,185661,2021-01-03
4345,North Dakota,2021-01,656759,2021-01-10
4346,North Dakota,2021-02,666340,2021-01-17
4347,North Dakota,2021-03,673745,2021-01-24
4348,North Dakota,2021-04,680179,2021-01-31
4349,North Dakota,2021-05,685277,2021-02-07
4350,North Dakota,2021-06,688098,2021-02-14
4351,North Dakota,2021-07,692337,2021-02-21
4352,North Dakota,2021-08,696648,2021-02-28
4353,North Dakota,2021-09,700504,2021-03-07
4354,North Dakota,2021-10,704454,2021-03-14
4355,North Dakota,2021-11,708930,2021-03-21
4356,North Dakota,2021-12,714334,2021-03-28
4357,North Dakota,2021-13,721529,2021-04-04
4358,North Dakota,2021-14,729046,2021-04-11
4359,North Dakota,2021-15,736440,2021-04-18
4360,North Dakota,2021-16,743397,2021-04-25
4361,North Dakota,2021-17,750059,2021-05-02
4362,North Dakota,2021-18,756462,2021-05-09
4363,North Dakota,2021-19,761330,2021-05-16
4364,North Dakota,2021-20,765362,2021-05-23
4365,North Dakota,2021-21,768333,2021-05-30
4366,North Dakota,2021-22,770313,2021-06-06
4367,North Dakota,2021-23,772129,2021-06-13
4368,North Dakota,2021-24,773460,2021-06-20
4369,North Dakota,2021-25,774278,2021-06-27
4370,North Dakota,2021-26,774897,2021-07-04
4371,North Dakota,2021-27,775488,2021-07-11
4372,North Dakota,2021-28,776473,2021-07-18
4373,North Dakota,2021-29,777699,2021-07-25
4374,North Dakota,2021-30,779934,2021-08-01
4375,North Dakota,2021-31,783647,2021-08-08
4376,North Dakota,2021-32,789215,2021-08-15
4377,North Dakota,2021-33,797682,2021-08-22
4378,North Dakota,2021-34,809694,2021-08-29
4379,North Dakota,2021-35,826083,2021-09-05
4380,North Dakota,2021-36,845230,2021-09-12
4381,North Dakota,2021-37,867774,2021-09-19
4382,North Dakota,2021-38,891393,2021-09-26
4383,North Dakota,2021-39,919620,2021-10-03
4384,North Dakota,2021-40,949735,2021-10-10
4385,North Dakota,2021-41,976797,2021-10-17
4386,North Dakota,2021-42,1000727,2021-10-24
4387,North Dakota,2021-43,1024597,2021-10-31
4388,North Dakota,2021-44,1049160,2021-11-07
4389,North Dakota,2021-45,1073497,2021-11-14
4390,North Dakota,2021-46,1096918,2021-11-21
4391,North Dakota,2021-47,1118775,2021-11-28
4392,North Dakota,2021-48,1140217,2021-12-05
4393,North Dakota,2021-49,1160564,2021-12-12
4394,North Dakota,2021-50,1177314,2021-12-19
4395,North Dakota,2021-51,1192676,2021-12-26
4396,North Dakota,2021-52,1035102,2022-01-02
4397,North Dakota,2022-00,174626,2022-01-02
4398,North Dakota,2022-01,1245366,2022-01-09
4399,North Dakota,2022-02,1314553,2022-01-16
4400,North Dakota,2022-03,1417206,2022-01-23
4401,North Dakota,2022-04,1515986,2022-01-30
4402,North Dakota,2022-05,1586859,2022-02-06
4403,North Dakota,2022-06,1628454,2022-02-13
4404,North Dakota,2022-07,1650797,2022-02-20
4405,North Dakota,2022-08,1661642,2022-02-27
4406,North Dakota,2022-09,1429777,2022-03-06
4407,Northern Mariana Islands,2020-03,0,2020-01-26
4408,Northern Mariana Islands,2020-04,0,2020-02-02
4409,Northern Mariana Islands,2020-05,0,2020-02-09
4410,Northern Mariana Islands,2020-06,0,2020-02-16
4411,Northern Mariana Islands,2020-07,0,2020-02-23
4412,Northern Mariana Islands,2020-08,0,2020-03-01
4413,Northern Mariana Islands,2020-09,0,2020-03-08
4414,Northern Mariana Islands,2020-10,0,2020-03-15
4415,Northern Mariana Islands,2020-11,0,2020-03-22
4416,Northern Mariana Islands,2020-12,0,2020-03-29
4417,Northern Mariana Islands,2020-13,28,2020-04-05
4418,Northern Mariana Islands,2020-14,65,2020-04-12
4419,Northern Mariana Islands,2020-15,86,2020-04-19
4420,Northern Mariana Islands,2020-16,98,2020-04-26
4421,Northern Mariana Islands,2020-17,98,2020-05-03
4422,Northern Mariana Islands,2020-18,101,2020-05-10
4423,Northern Mariana Islands,2020-19,127,2020-05-17
4424,Northern Mariana Islands,2020-20,149,2020-05-24
4425,Northern Mariana Islands,2020-21,154,2020-05-31
4426,Northern Mariana Islands,2020-22,165,2020-06-07
4427,Northern Mariana Islands,2020-23,201,2020-06-14
