,Province_State,week,Death,Date_Time
3726,Nevada,2022-07,66062,2022-02-20
3727,Nevada,2022-08,67079,2022-02-27
3728,Nevada,2022-09,58404,2022-03-06
3729,New Hampshire,2020-03,0,2020-01-26
3730,New Hampshire,2020-04,0,2020-02-02
3731,New Hampshire,2020-05,0,2020-02-09
3732,New Hampshire,2020-06,0,2020-02-16
3733,New Hampshire,2020-07,0,2020-02-23
3734,New Hampshire,2020-08,0,2020-03-01
3735,New Hampshire,2020-09,0,2020-03-08
3736,New Hampshire,2020-10,0,2020-03-15
3737,New Hampshire,2020-11,0,2020-03-22
3738,New Hampshire,2020-12,7,2020-03-29
3739,New Hampshire,2020-13,26,2020-04-05
3740,New Hampshire,2020-14,104,2020-04-12
3741,New Hampshire,2020-15,210,2020-04-19
3742,New Hampshire,2020-16,327,2020-04-26
3743,New Hampshire,2020-17,477,2020-05-03
3744,New Hampshire,2020-18,722,2020-05-10
3745,New Hampshire,2020-19,1039,2020-05-17
3746,New Hampshire,2020-20,1317,2020-05-24
3747,New Hampshire,2020-21,1564,2020-05-31
3748,New Hampshire,2020-22,1845,2020-06-07
3749,New Hampshire,2020-23,2100,2020-06-14
3750,New Hampshire,2020-24,2303,2020-06-21
3751,New Hampshire,2020-25,2457,2020-06-28
3752,New Hampshire,2020-26,2608,2020-07-05
3753,New Hampshire,2020-27,2701,2020-07-12
3754,New Hampshire,2020-28,2754,2020-07-19
3755,New Hampshire,2020-29,2819,2020-07-26
3756,New Hampshire,2020-30,2884,2020-08-02
3757,New Hampshire,2020-31,2927,2020-08-09
3758,New Hampshire,2020-32,2945,2020-08-16
3759,New Hampshire,2020-33,2982,2020-08-23
3760,New Hampshire,2020-34,3011,2020-08-30
3761,New Hampshire,2020-35,3024,2020-09-06
3762,New Hampshire,2020-36,3035,2020-09-13
3763,New Hampshire,2020-37,3062,2020-09-20
3764,New Hampshire,2020-38,3067,2020-09-27
3765,New Hampshire,2020-39,3081,2020-10-04
3766,New Hampshire,2020-40,3131,2020-10-11
3767,New Hampshire,2020-41,3220,2020-10-18
3768,New Hampshire,2020-42,3285,2020-10-25
3769,New Hampshire,2020-43,3348,2020-11-01
3770,New Hampshire,2020-44,3396,2020-11-08
3771,New Hampshire,2020-45,3451,2020-11-15
3772,New Hampshire,2020-46,3526,2020-11-22
3773,New Hampshire,2020-47,3605,2020-11-29
3774,New Hampshire,2020-48,3772,2020-12-06
3775,New Hampshire,2020-49,4040,2020-12-13
3776,New Hampshire,2020-50,4353,2020-12-20
3777,New Hampshire,2020-51,4726,2020-12-27
3778,New Hampshire,2020-52,3658,2021-01-03
3779,New Hampshire,2021-00,1528,2021-01-03
3780,New Hampshire,2021-01,5704,2021-01-10
3781,New Hampshire,2021-02,6233,2021-01-17
3782,New Hampshire,2021-03,6668,2021-01-24
3783,New Hampshire,2021-04,7077,2021-01-31
3784,New Hampshire,2021-05,7525,2021-02-07
3785,New Hampshire,2021-06,7808,2021-02-14
3786,New Hampshire,2021-07,8007,2021-02-21
3787,New Hampshire,2021-08,8120,2021-02-28
3788,New Hampshire,2021-09,8222,2021-03-07
3789,New Hampshire,2021-10,8325,2021-03-14
3790,New Hampshire,2021-11,8439,2021-03-21
3791,New Hampshire,2021-12,8575,2021-03-28
3792,New Hampshire,2021-13,8686,2021-04-04
3793,New Hampshire,2021-14,8757,2021-04-11
3794,New Hampshire,2021-15,8828,2021-04-18
3795,New Hampshire,2021-16,8921,2021-04-25
3796,New Hampshire,2021-17,9066,2021-05-02
3797,New Hampshire,2021-18,9161,2021-05-09
3798,New Hampshire,2021-19,9256,2021-05-16
3799,New Hampshire,2021-20,9370,2021-05-23
3800,New Hampshire,2021-21,9430,2021-05-30
3801,New Hampshire,2021-22,9476,2021-06-06
3802,New Hampshire,2021-23,9506,2021-06-13
3803,New Hampshire,2021-24,9551,2021-06-20
3804,New Hampshire,2021-25,9582,2021-06-27
3805,New Hampshire,2021-26,9601,2021-07-04
3806,New Hampshire,2021-27,9615,2021-07-11
3807,New Hampshire,2021-28,9655,2021-07-18
3808,New Hampshire,2021-29,9686,2021-07-25
3809,New Hampshire,2021-30,9703,2021-08-01
3810,New Hampshire,2021-31,9718,2021-08-08
3811,New Hampshire,2021-32,9746,2021-08-15
3812,New Hampshire,2021-33,9773,2021-08-22
3813,New Hampshire,2021-34,9852,2021-08-29
3814,New Hampshire,2021-35,9941,2021-09-05
3815,New Hampshire,2021-36,10031,2021-09-12
3816,New Hampshire,2021-37,10150,2021-09-19
3817,New Hampshire,2021-38,10256,2021-09-26
3818,New Hampshire,2021-39,10343,2021-10-03
3819,New Hampshire,2021-40,10440,2021-10-10
3820,New Hampshire,2021-41,10571,2021-10-17
3821,New Hampshire,2021-42,10738,2021-10-24
3822,New Hampshire,2021-43,10805,2021-10-31
3823,New Hampshire,2021-44,11051,2021-11-07
3824,New Hampshire,2021-45,11287,2021-11-14
3825,New Hampshire,2021-46,11519,2021-11-21
3826,New Hampshire,2021-47,11744,2021-11-28
3827,New Hampshire,2021-48,12028,2021-12-05
3828,New Hampshire,2021-49,12332,2021-12-12
3829,New Hampshire,2021-50,12696,2021-12-19
3830,New Hampshire,2021-51,13053,2021-12-26
3831,New Hampshire,2021-52,11591,2022-01-02
3832,New Hampshire,2022-00,1961,2022-01-02
3833,New Hampshire,2022-01,14006,2022-01-09
3834,New Hampshire,2022-02,14319,2022-01-16
3835,New Hampshire,2022-03,14745,2022-01-23
3836,New Hampshire,2022-04,15226,2022-01-30
3837,New Hampshire,2022-05,15600,2022-02-06
3838,New Hampshire,2022-06,15936,2022-02-13
3839,New Hampshire,2022-07,16222,2022-02-20
3840,New Hampshire,2022-08,16483,2022-02-27
3841,New Hampshire,2022-09,14308,2022-03-06
3842,New Jersey,2020-03,0,2020-01-26
3843,New Jersey,2020-04,0,2020-02-02
3844,New Jersey,2020-05,0,2020-02-09
3845,New Jersey,2020-06,0,2020-02-16
3846,New Jersey,2020-07,0,2020-02-23
3847,New Jersey,2020-08,0,2020-03-01
3848,New Jersey,2020-09,0,2020-03-08
3849,New Jersey,2020-10,5,2020-03-15
3850,New Jersey,2020-11,66,2020-03-22
3851,New Jersey,2020-12,652,2020-03-29
3852,New Jersey,2020-13,3886,2020-04-05
3853,New Jersey,2020-14,13762,2020-04-12
3854,New Jersey,2020-15,28685,2020-04-19
3855,New Jersey,2020-16,44554,2020-04-26
3856,New Jersey,2020-17,58072,2020-05-03
3857,New Jersey,2020-18,70925,2020-05-10
3858,New Jersey,2020-19,80316,2020-05-17
3859,New Jersey,2020-20,87448,2020-05-24
3860,New Jersey,2020-21,92018,2020-05-31
3861,New Jersey,2020-22,96011,2020-06-07
3862,New Jersey,2020-23,99551,2020-06-14
3863,New Jersey,2020-24,102701,2020-06-21
3864,New Jersey,2020-25,104213,2020-06-28
3865,New Jersey,2020-26,105540,2020-07-05
3866,New Jersey,2020-27,107505,2020-07-12
3867,New Jersey,2020-28,109349,2020-07-19
3868,New Jersey,2020-29,110136,2020-07-26
3869,New Jersey,2020-30,110672,2020-08-02
3870,New Jersey,2020-31,110948,2020-08-09
3871,New Jersey,2020-32,111233,2020-08-16
3872,New Jersey,2020-33,111495,2020-08-23
3873,New Jersey,2020-34,111543,2020-08-30
3874,New Jersey,2020-35,111730,2020-09-06
3875,New Jersey,2020-36,112048,2020-09-13
3876,New Jersey,2020-37,112344,2020-09-20
3877,New Jersey,2020-38,112585,2020-09-27
3878,New Jersey,2020-39,112858,2020-10-04
3879,New Jersey,2020-40,113069,2020-10-11
3880,New Jersey,2020-41,113325,2020-10-18
3881,New Jersey,2020-42,113714,2020-10-25
3882,New Jersey,2020-43,114228,2020-11-01
3883,New Jersey,2020-44,114717,2020-11-08
3884,New Jersey,2020-45,115371,2020-11-15
3885,New Jersey,2020-46,116566,2020-11-22
3886,New Jersey,2020-47,118070,2020-11-29
3887,New Jersey,2020-48,119969,2020-12-06
3888,New Jersey,2020-49,122627,2020-12-13
3889,New Jersey,2020-50,125778,2020-12-20
3890,New Jersey,2020-51,128961,2020-12-27
3891,New Jersey,2020-52,94052,2021-01-03
3892,New Jersey,2021-00,38347,2021-01-03
3893,New Jersey,2021-01,136594,2021-01-10
3894,New Jersey,2021-02,140803,2021-01-17
3895,New Jersey,2021-03,144642,2021-01-24
3896,New Jersey,2021-04,148387,2021-01-31
3897,New Jersey,2021-05,151917,2021-02-07
3898,New Jersey,2021-06,155515,2021-02-14
3899,New Jersey,2021-07,158388,2021-02-21
3900,New Jersey,2021-08,161364,2021-02-28
3901,New Jersey,2021-09,163864,2021-03-07
3902,New Jersey,2021-10,166123,2021-03-14
3903,New Jersey,2021-11,168152,2021-03-21
3904,New Jersey,2021-12,169959,2021-03-28
3905,New Jersey,2021-13,171678,2021-04-04
3906,New Jersey,2021-14,173203,2021-04-11
3907,New Jersey,2021-15,174998,2021-04-18
3908,New Jersey,2021-16,176777,2021-04-25
3909,New Jersey,2021-17,178419,2021-05-02
3910,New Jersey,2021-18,179881,2021-05-09
3911,New Jersey,2021-19,181124,2021-05-16
3912,New Jersey,2021-20,182171,2021-05-23
3913,New Jersey,2021-21,183033,2021-05-30
3914,New Jersey,2021-22,183676,2021-06-06
3915,New Jersey,2021-23,184135,2021-06-13
3916,New Jersey,2021-24,184470,2021-06-20
3917,New Jersey,2021-25,184831,2021-06-27
3918,New Jersey,2021-26,185177,2021-07-04
3919,New Jersey,2021-27,185407,2021-07-11
3920,New Jersey,2021-28,185653,2021-07-18
3921,New Jersey,2021-29,185908,2021-07-25
3922,New Jersey,2021-30,186116,2021-08-01
3923,New Jersey,2021-31,186362,2021-08-08
3924,New Jersey,2021-32,186669,2021-08-15
3925,New Jersey,2021-33,187047,2021-08-22
3926,New Jersey,2021-34,187555,2021-08-29
3927,New Jersey,2021-35,188287,2021-09-05
3928,New Jersey,2021-36,189002,2021-09-12
3929,New Jersey,2021-37,189855,2021-09-19
3930,New Jersey,2021-38,190814,2021-09-26
3931,New Jersey,2021-39,191789,2021-10-03
3932,New Jersey,2021-40,192738,2021-10-10
3933,New Jersey,2021-41,193562,2021-10-17
3934,New Jersey,2021-42,194494,2021-10-24
3935,New Jersey,2021-43,195421,2021-10-31
3936,New Jersey,2021-44,196120,2021-11-07
3937,New Jersey,2021-45,196897,2021-11-14
3938,New Jersey,2021-46,197492,2021-11-21
3939,New Jersey,2021-47,198105,2021-11-28
3940,New Jersey,2021-48,198792,2021-12-05
3941,New Jersey,2021-49,199571,2021-12-12
3942,New Jersey,2021-50,200463,2021-12-19
3943,New Jersey,2021-51,201520,2021-12-26
3944,New Jersey,2021-52,173651,2022-01-02
3945,New Jersey,2022-00,29053,2022-01-02
3946,New Jersey,2022-01,204622,2022-01-09
3947,New Jersey,2022-02,208212,2022-01-16
3948,New Jersey,2022-03,212533,2022-01-23
3949,New Jersey,2022-04,217520,2022-01-30
3950,New Jersey,2022-05,221659,2022-02-06
3951,New Jersey,2022-06,225187,2022-02-13
3952,New Jersey,2022-07,227709,2022-02-20
3953,New Jersey,2022-08,229434,2022-02-27
3954,New Jersey,2022-09,197707,2022-03-06
3955,New Mexico,2020-03,0,2020-01-26
3956,New Mexico,2020-04,0,2020-02-02
3957,New Mexico,2020-05,0,2020-02-09
3958,New Mexico,2020-06,0,2020-02-16
3959,New Mexico,2020-07,0,2020-02-23
3960,New Mexico,2020-08,0,2020-03-01
3961,New Mexico,2020-09,0,2020-03-08
3962,New Mexico,2020-10,0,2020-03-15
3963,New Mexico,2020-11,0,2020-03-22
3964,New Mexico,2020-12,4,2020-03-29
3965,New Mexico,2020-13,40,2020-04-05
3966,New Mexico,2020-14,102,2020-04-12
3967,New Mexico,2020-15,252,2020-04-19
3968,New Mexico,2020-16,497,2020-04-26
3969,New Mexico,2020-17,807,2020-05-03
3970,New Mexico,2020-18,1182,2020-05-10
3971,New Mexico,2020-19,1612,2020-05-17
3972,New Mexico,2020-20,1998,2020-05-24
3973,New Mexico,2020-21,2321,2020-05-31
3974,New Mexico,2020-22,2622,2020-06-07
3975,New Mexico,2020-23,2881,2020-06-14
3976,New Mexico,2020-24,3160,2020-06-21
3977,New Mexico,2020-25,3359,2020-06-28
3978,New Mexico,2020-26,3509,2020-07-05
3979,New Mexico,2020-27,3689,2020-07-12
3980,New Mexico,2020-28,3897,2020-07-19
3981,New Mexico,2020-29,4132,2020-07-26
3982,New Mexico,2020-30,4419,2020-08-02
3983,New Mexico,2020-31,4659,2020-08-09
3984,New Mexico,2020-32,4874,2020-08-16
3985,New Mexico,2020-33,5100,2020-08-23
3986,New Mexico,2020-34,5301,2020-08-30
3987,New Mexico,2020-35,5511,2020-09-06
3988,New Mexico,2020-36,5685,2020-09-13
3989,New Mexico,2020-37,5832,2020-09-20
3990,New Mexico,2020-38,6005,2020-09-27
3991,New Mexico,2020-39,6154,2020-10-04
3992,New Mexico,2020-40,6284,2020-10-11
3993,New Mexico,2020-41,6444,2020-10-18
3994,New Mexico,2020-42,6639,2020-10-25
3995,New Mexico,2020-43,6933,2020-11-01
3996,New Mexico,2020-44,7440,2020-11-08
3997,New Mexico,2020-45,8132,2020-11-15
3998,New Mexico,2020-46,8982,2020-11-22
3999,New Mexico,2020-47,10162,2020-11-29
4000,New Mexico,2020-48,11443,2020-12-06
4001,New Mexico,2020-49,12732,2020-12-13
4002,New Mexico,2020-50,14376,2020-12-20
4003,New Mexico,2020-51,15692,2020-12-27
4004,New Mexico,2020-52,12044,2021-01-03
4005,New Mexico,2021-00,5036,2021-01-03
4006,New Mexico,2021-01,18482,2021-01-10
4007,New Mexico,2021-02,19734,2021-01-17
4008,New Mexico,2021-03,21110,2021-01-24
4009,New Mexico,2021-04,22410,2021-01-31
4010,New Mexico,2021-05,23345,2021-02-07
4011,New Mexico,2021-06,24199,2021-02-14
4012,New Mexico,2021-07,24968,2021-02-21
4013,New Mexico,2021-08,25617,2021-02-28
4014,New Mexico,2021-09,26290,2021-03-07
4015,New Mexico,2021-10,26832,2021-03-14
4016,New Mexico,2021-11,27085,2021-03-21
4017,New Mexico,2021-12,27357,2021-03-28
4018,New Mexico,2021-13,27559,2021-04-04
4019,New Mexico,2021-14,27752,2021-04-11
4020,New Mexico,2021-15,27938,2021-04-18
4021,New Mexico,2021-16,28109,2021-04-25
4022,New Mexico,2021-17,28333,2021-05-02
4023,New Mexico,2021-18,28593,2021-05-09
4024,New Mexico,2021-19,28761,2021-05-16
4025,New Mexico,2021-20,28857,2021-05-23
4026,New Mexico,2021-21,29660,2021-05-30
4027,New Mexico,2021-22,29891,2021-06-06
4028,New Mexico,2021-23,30034,2021-06-13
4029,New Mexico,2021-24,30148,2021-06-20
4030,New Mexico,2021-25,30308,2021-06-27
4031,New Mexico,2021-26,30380,2021-07-04
4032,New Mexico,2021-27,30442,2021-07-11
4033,New Mexico,2021-28,30563,2021-07-18
4034,New Mexico,2021-29,30729,2021-07-25
4035,New Mexico,2021-30,30834,2021-08-01
4036,New Mexico,2021-31,30924,2021-08-08
4037,New Mexico,2021-32,31050,2021-08-15
4038,New Mexico,2021-33,31218,2021-08-22
4039,New Mexico,2021-34,31431,2021-08-29
4040,New Mexico,2021-35,31712,2021-09-05
4041,New Mexico,2021-36,32038,2021-09-12
4042,New Mexico,2021-37,32516,2021-09-19
4043,New Mexico,2021-38,33016,2021-09-26
4044,New Mexico,2021-39,33502,2021-10-03
4045,New Mexico,2021-40,33897,2021-10-10
4046,New Mexico,2021-41,34301,2021-10-17
4047,New Mexico,2021-42,34737,2021-10-24
4048,New Mexico,2021-43,35165,2021-10-31
4049,New Mexico,2021-44,35595,2021-11-07
4050,New Mexico,2021-45,36006,2021-11-14
4051,New Mexico,2021-46,36542,2021-11-21
4052,New Mexico,2021-47,37069,2021-11-28
4053,New Mexico,2021-48,37618,2021-12-05
4054,New Mexico,2021-49,38104,2021-12-12
4055,New Mexico,2021-50,38633,2021-12-19
4056,New Mexico,2021-51,39789,2021-12-26
4057,New Mexico,2021-52,34854,2022-01-02
4058,New Mexico,2022-00,5855,2022-01-02
4059,New Mexico,2022-01,41486,2022-01-09
4060,New Mexico,2022-02,42520,2022-01-16
4061,New Mexico,2022-03,43418,2022-01-23
4062,New Mexico,2022-04,44450,2022-01-30
4063,New Mexico,2022-05,45418,2022-02-06
4064,New Mexico,2022-06,46193,2022-02-13
4065,New Mexico,2022-07,47078,2022-02-20
4066,New Mexico,2022-08,47920,2022-02-27
4067,New Mexico,2022-09,41614,2022-03-06
4068,New York,2020-03,0,2020-01-26
4069,New York,2020-04,0,2020-02-02
4070,New York,2020-05,0,2020-02-09
4071,New York,2020-06,0,2020-02-16
4072,New York,2020-07,0,2020-02-23
4073,New York,2020-08,0,2020-03-01
4074,New York,2020-09,0,2020-03-08
4075,New York,2020-10,8,2020-03-15
4076,New York,2020-11,552,2020-03-22
4077,New York,2020-12,5190,2020-03-29
4078,New York,2020-13,24969,2020-04-05
4079,New York,2020-14,68477,2020-04-12
4080,New York,2020-15,113215,2020-04-19
4081,New York,2020-16,145266,2020-04-26
4082,New York,2020-17,168172,2020-05-03
4083,New York,2020-18,184910,2020-05-10
4084,New York,2020-19,196821,2020-05-17
4085,New York,2020-20,206611,2020-05-24
4086,New York,2020-21,211905,2020-05-31
4087,New York,2020-22,215728,2020-06-07
4088,New York,2020-23,218660,2020-06-14
4089,New York,2020-24,220778,2020-06-21
4090,New York,2020-25,222631,2020-06-28
4091,New York,2020-26,223724,2020-07-05
4092,New York,2020-27,225030,2020-07-12
4093,New York,2020-28,225978,2020-07-19
4094,New York,2020-29,226807,2020-07-26
4095,New York,2020-30,227441,2020-08-02
4096,New York,2020-31,227902,2020-08-09
4097,New York,2020-32,228285,2020-08-16
4098,New York,2020-33,228657,2020-08-23
4099,New York,2020-34,228977,2020-08-30
4100,New York,2020-35,229587,2020-09-06
4101,New York,2020-36,229927,2020-09-13
4102,New York,2020-37,230211,2020-09-20
4103,New York,2020-38,231449,2020-09-27
4104,New York,2020-39,232142,2020-10-04
4105,New York,2020-40,232797,2020-10-11
4106,New York,2020-41,233352,2020-10-18
4107,New York,2020-42,233986,2020-10-25
4108,New York,2020-43,234586,2020-11-01
4109,New York,2020-44,235505,2020-11-08
4110,New York,2020-45,236534,2020-11-15
4111,New York,2020-46,238008,2020-11-22
4112,New York,2020-47,239713,2020-11-29
4113,New York,2020-48,242037,2020-12-06
4114,New York,2020-49,245515,2020-12-13
4115,New York,2020-50,250445,2020-12-20
4116,New York,2020-51,256821,2020-12-27
4117,New York,2020-52,187559,2021-01-03
4118,New York,2021-00,76066,2021-01-03
4119,New York,2021-01,271267,2021-01-10
4120,New York,2021-02,280255,2021-01-17
4121,New York,2021-03,289718,2021-01-24
4122,New York,2021-04,299000,2021-01-31
4123,New York,2021-05,307688,2021-02-07
4124,New York,2021-06,315751,2021-02-14
4125,New York,2021-07,322695,2021-02-21
4126,New York,2021-08,328707,2021-02-28
4127,New York,2021-09,334128,2021-03-07
4128,New York,2021-10,338665,2021-03-14
4129,New York,2021-11,342841,2021-03-21
4130,New York,2021-12,346213,2021-03-28
4131,New York,2021-13,350656,2021-04-04
4132,New York,2021-14,354434,2021-04-11
4133,New York,2021-15,357944,2021-04-18
4134,New York,2021-16,360889,2021-04-25
4135,New York,2021-17,363658,2021-05-02
4136,New York,2021-18,366214,2021-05-09
4137,New York,2021-19,368261,2021-05-16
4138,New York,2021-20,369836,2021-05-23
4139,New York,2021-21,370996,2021-05-30
4140,New York,2021-22,372012,2021-06-06
4141,New York,2021-23,373016,2021-06-13
4142,New York,2021-24,373584,2021-06-20
4143,New York,2021-25,373956,2021-06-27
4144,New York,2021-26,374302,2021-07-04
4145,New York,2021-27,374551,2021-07-11
4146,New York,2021-28,374790,2021-07-18
4147,New York,2021-29,375064,2021-07-25
4148,New York,2021-30,375345,2021-08-01
4149,New York,2021-31,375767,2021-08-08
4150,New York,2021-32,376582,2021-08-15
4151,New York,2021-33,377580,2021-08-22
4152,New York,2021-34,378694,2021-08-29
4153,New York,2021-35,380037,2021-09-05
4154,New York,2021-36,381654,2021-09-12
4155,New York,2021-37,383369,2021-09-19
4156,New York,2021-38,385146,2021-09-26
4157,New York,2021-39,387155,2021-10-03
4158,New York,2021-40,388965,2021-10-10
4159,New York,2021-41,390838,2021-10-17
4160,New York,2021-42,392586,2021-10-24
4161,New York,2021-43,394329,2021-10-31
4162,New York,2021-44,396023,2021-11-07
4163,New York,2021-45,397779,2021-11-14
4164,New York,2021-46,399389,2021-11-21
4165,New York,2021-47,401019,2021-11-28
4166,New York,2021-48,403095,2021-12-05
4167,New York,2021-49,405573,2021-12-12
4168,New York,2021-50,408489,2021-12-19
4169,New York,2021-51,411533,2021-12-26
4170,New York,2021-52,355546,2022-01-02
4171,New York,2022-00,59585,2022-01-02
4172,New York,2022-01,420293,2022-01-09
4173,New York,2022-02,428314,2022-01-16
4174,New York,2022-03,438126,2022-01-23
4175,New York,2022-04,448369,2022-01-30
4176,New York,2022-05,456566,2022-02-06
4177,New York,2022-06,462875,2022-02-13
4178,New York,2022-07,467233,2022-02-20
4179,New York,2022-08,470059,2022-02-27
4180,New York,2022-09,404548,2022-03-06
4181,North Carolina,2020-03,0,2020-01-26
4182,North Carolina,2020-04,0,2020-02-02
4183,North Carolina,2020-05,0,2020-02-09
4184,North Carolina,2020-06,0,2020-02-16
4185,North Carolina,2020-07,0,2020-02-23
4186,North Carolina,2020-08,0,2020-03-01
4187,North Carolina,2020-09,0,2020-03-08
4188,North Carolina,2020-10,0,2020-03-15
4189,North Carolina,2020-11,0,2020-03-22
4190,North Carolina,2020-12,14,2020-03-29
4191,North Carolina,2020-13,122,2020-04-05
4192,North Carolina,2020-14,450,2020-04-12
4193,North Carolina,2020-15,939,2020-04-19
4194,North Carolina,2020-16,1808,2020-04-26
4195,North Carolina,2020-17,2665,2020-05-03
4196,North Carolina,2020-18,3434,2020-05-10
4197,North Carolina,2020-19,4348,2020-05-17
4198,North Carolina,2020-20,5085,2020-05-24
4199,North Carolina,2020-21,5943,2020-05-31
4200,North Carolina,2020-22,6894,2020-06-07
4201,North Carolina,2020-23,7585,2020-06-14
4202,North Carolina,2020-24,8227,2020-06-21
4203,North Carolina,2020-25,9181,2020-06-28
4204,North Carolina,2020-26,9737,2020-07-05
4205,North Carolina,2020-27,10250,2020-07-12
4206,North Carolina,2020-28,11089,2020-07-19
4207,North Carolina,2020-29,12122,2020-07-26
4208,North Carolina,2020-30,13246,2020-08-02
4209,North Carolina,2020-31,14642,2020-08-09
4210,North Carolina,2020-32,15852,2020-08-16
4211,North Carolina,2020-33,17002,2020-08-23
4212,North Carolina,2020-34,18207,2020-08-30
4213,North Carolina,2020-35,19445,2020-09-06
4214,North Carolina,2020-36,20714,2020-09-13
4215,North Carolina,2020-37,21994,2020-09-20
4216,North Carolina,2020-38,23297,2020-09-27
4217,North Carolina,2020-39,24728,2020-10-04
4218,North Carolina,2020-40,25868,2020-10-11
4219,North Carolina,2020-41,26928,2020-10-18
4220,North Carolina,2020-42,28237,2020-10-25
4221,North Carolina,2020-43,29776,2020-11-01
4222,North Carolina,2020-44,31472,2020-11-08
4223,North Carolina,2020-45,32762,2020-11-15
4224,North Carolina,2020-46,34290,2020-11-22
4225,North Carolina,2020-47,35852,2020-11-29
4226,North Carolina,2020-48,37544,2020-12-06
4227,North Carolina,2020-49,39631,2020-12-13
4228,North Carolina,2020-50,41912,2020-12-20
4229,North Carolina,2020-51,44361,2020-12-27
4230,North Carolina,2020-52,33161,2021-01-03
4231,North Carolina,2021-00,13640,2021-01-03
4232,North Carolina,2021-01,49889,2021-01-10
4233,North Carolina,2021-02,54302,2021-01-17
4234,North Carolina,2021-03,57894,2021-01-24
4235,North Carolina,2021-04,62596,2021-01-31
4236,North Carolina,2021-05,67159,2021-02-07
4237,North Carolina,2021-06,71324,2021-02-14
4238,North Carolina,2021-07,74706,2021-02-21
4239,North Carolina,2021-08,77434,2021-02-28
4240,North Carolina,2021-09,79464,2021-03-07
4241,North Carolina,2021-10,81160,2021-03-14
4242,North Carolina,2021-11,82287,2021-03-21
4243,North Carolina,2021-12,83447,2021-03-28
4244,North Carolina,2021-13,84720,2021-04-04
4245,North Carolina,2021-14,85430,2021-04-11
4246,North Carolina,2021-15,86301,2021-04-18
4247,North Carolina,2021-16,87273,2021-04-25
4248,North Carolina,2021-17,88218,2021-05-02
4249,North Carolina,2021-18,89061,2021-05-09
4250,North Carolina,2021-19,89778,2021-05-16
